Time,FA,FB,FC,h,x,v,h_sp,x_sp
1.82999999999998,49.816,46.892,99.274,0.99838,0.50076,0.49677,1,0.5
1.83499999999998,49.812,46.892,99.262,0.99836,0.50077,0.49672,1,0.5
1.83999999999998,49.809,46.892,99.251,0.99833,0.50079,0.49667,1,0.5
1.84499999999998,49.805,46.892,99.239,0.99831,0.5008,0.49662,1,0.5
1.84999999999998,49.801,46.892,99.228,0.99828,0.50081,0.49657,1,0.5
1.85499999999998,49.797,46.892,99.216,0.99826,0.50083,0.49651,1,0.5
1.85999999999998,49.794,46.892,99.205,0.99823,0.50084,0.49646,1,0.5
1.86499999999998,49.79,46.892,99.194,0.99821,0.50085,0.49641,1,0.5
1.86999999999998,49.786,46.892,99.182,0.99818,0.50087,0.49636,1,0.5
1.87499999999998,49.782,46.892,99.171,0.99816,0.50088,0.49631,1,0.5
1.87999999999998,49.779,46.892,99.16,0.99813,0.5009,0.49626,1,0.5
1.88499999999998,49.775,46.892,99.149,0.99811,0.50091,0.49621,1,0.5
1.88999999999998,49.771,46.892,99.138,0.99808,0.50092,0.49616,1,0.5
1.89499999999998,49.767,46.892,99.126,0.99806,0.50094,0.49611,1,0.5
1.89999999999998,49.763,59.741,99.115,0.99803,0.50095,0.49607,1,0.5
1.90499999999998,49.774,59.741,99.162,0.99814,0.5009,0.49627,1,0.5
1.90999999999998,49.785,59.741,99.209,0.99824,0.50085,0.49648,1,0.5
1.91499999999998,49.796,59.741,99.255,0.99834,0.5008,0.49669,1,0.5
1.91999999999998,49.807,59.741,99.301,0.99845,0.50075,0.49689,1,0.5
1.92499999999998,49.817,59.741,99.347,0.99855,0.5007,0.4971,1,0.5
1.92999999999998,49.828,59.741,99.393,0.99865,0.50065,0.4973,1,0.5
1.93499999999998,49.839,59.741,99.439,0.99875,0.50059,0.4975,1,0.5
1.93999999999998,49.85,59.741,99.484,0.99885,0.50054,0.49771,1,0.5
1.94499999999998,49.861,59.741,99.53,0.99895,0.50049,0.49791,1,0.5
1.94999999999998,49.872,59.741,99.575,0.99906,0.50044,0.49811,1,0.5
1.95499999999998,49.883,59.741,99.62,0.99916,0.50039,0.49831,1,0.5
1.95999999999998,49.893,59.741,99.665,0.99926,0.50034,0.49851,1,0.5
1.96499999999998,49.904,59.741,99.71,0.99936,0.5003,0.49871,1,0.5
1.96999999999998,49.915,59.741,99.755,0.99945,0.50025,0.49891,1,0.5
1.97499999999998,49.926,59.741,99.799,0.99955,0.5002,0.49911,1,0.5
1.97999999999998,49.937,59.741,99.844,0.99965,0.50015,0.49931,1,0.5
1.98499999999998,49.948,59.741,99.888,0.99975,0.5001,0.4995,1,0.5
1.98999999999998,49.959,59.741,99.932,0.99985,0.50005,0.4997,1,0.5
1.99499999999998,49.97,59.741,99.976,0.99995,0.5,0.49989,1,0.5
1.99999999999998,49.981,36.126,100.02,1,0.49995,0.50009,1,0.5
2.00499999999998,49.966,36.126,99.957,0.9999,0.50002,0.49981,1,0.5
2.00999999999998,49.95,36.126,99.895,0.99977,0.50009,0.49953,1,0.5
2.01499999999998,49.934,36.126,99.833,0.99963,0.50016,0.49926,1,0.5
2.01999999999998,49.919,36.126,99.771,0.99949,0.50023,0.49898,1,0.5
2.02499999999998,49.903,36.126,99.709,0.99935,0.5003,0.49871,1,0.5
2.02999999999998,49.887,36.126,99.647,0.99922,0.50036,0.49843,1,0.5
2.03499999999998,49.872,36.126,99.586,0.99908,0.50043,0.49816,1,0.5
2.03999999999998,49.856,36.126,99.525,0.99894,0.5005,0.49789,1,0.5
2.04499999999998,49.84,36.126,99.464,0.99881,0.50057,0.49762,1,0.5
2.04999999999998,49.825,36.126,99.403,0.99867,0.50064,0.49735,1,0.5
2.05499999999998,49.809,36.126,99.343,0.99854,0.50071,0.49708,1,0.5
2.05999999999998,49.793,36.126,99.283,0.99841,0.50077,0.49681,1,0.5
2.06499999999998,49.777,36.126,99.223,0.99827,0.50084,0.49654,1,0.5
2.06999999999998,49.761,36.126,99.163,0.99814,0.50091,0.49628,1,0.5
2.07499999999998,49.745,36.126,99.103,0.99801,0.50098,0.49601,1,0.5
2.07999999999998,49.729,36.126,99.044,0.99787,0.50104,0.49575,1,0.5
2.08499999999998,49.713,36.126,98.985,0.99774,0.50111,0.49548,1,0.5
2.08999999999998,49.697,36.126,98.925,0.99761,0.50118,0.49522,1,0.5
2.09499999999998,49.682,36.126,98.867,0.99748,0.50125,0.49496,1,0.5
2.09999999999998,49.666,41.634,98.808,0.99735,0.50131,0.4947,1,0.5
2.10499999999998,49.656,41.634,98.774,0.99727,0.50135,0.49455,1,0.5
2.10999999999998,49.646,41.634,98.741,0.9972,0.50139,0.4944,1,0.5
2.11499999999998,49.636,41.634,98.707,0.99712,0.50143,0.49425,1,0.5
2.11999999999998,49.626,41.634,98.674,0.99705,0.50147,0.4941,1,0.5
2.12499999999998,49.616,41.634,98.641,0.99698,0.50151,0.49395,1,0.5
2.12999999999998,49.607,41.634,98.607,0.9969,0.50155,0.4938,1,0.5
2.13499999999998,49.597,41.634,98.574,0.99683,0.50158,0.49366,1,0.5
2.13999999999998,49.587,41.634,98.541,0.99675,0.50162,0.49351,1,0.5
2.14499999999998,49.577,41.634,98.508,0.99668,0.50166,0.49336,1,0.5
2.14999999999998,49.567,41.634,98.476,0.99661,0.5017,0.49322,1,0.5
2.15499999999998,49.557,41.634,98.443,0.99654,0.50174,0.49307,1,0.5
2.15999999999998,49.547,41.634,98.411,0.99646,0.50178,0.49293,1,0.5
2.16499999999998,49.537,41.634,98.378,0.99639,0.50181,0.49278,1,0.5
2.16999999999998,49.527,41.634,98.346,0.99632,0.50185,0.49264,1,0.5
2.17499999999998,49.518,41.634,98.314,0.99625,0.50189,0.49249,1,0.5
2.17999999999998,49.508,41.634,98.281,0.99617,0.50193,0.49235,1,0.5
2.18499999999998,49.498,41.634,98.249,0.9961,0.50197,0.49221,1,0.5
2.18999999999998,49.488,41.634,98.217,0.99603,0.502,0.49206,1,0.5
2.19499999999998,49.478,41.634,98.186,0.99596,0.50204,0.49192,1,0.5
2.19999999999998,49.468,36.479,98.154,0.99589,0.50208,0.49178,1,0.5
2.20499999999998,49.452,36.479,98.099,0.99577,0.50214,0.49154,1,0.5
2.20999999999997,49.436,36.479,98.045,0.99565,0.50221,0.49129,1,0.5
2.21499999999997,49.42,36.479,97.99,0.99553,0.50227,0.49105,1,0.5
2.21999999999997,49.404,36.479,97.936,0.9954,0.50233,0.49081,1,0.5
2.22499999999997,49.388,36.479,97.882,0.99528,0.50239,0.49057,1,0.5
2.22999999999997,49.372,36.479,97.828,0.99516,0.50246,0.49033,1,0.5
2.23499999999997,49.356,36.479,97.774,0.99504,0.50252,0.49009,1,0.5
2.23999999999997,49.34,36.479,97.721,0.99492,0.50258,0.48985,1,0.5
2.24499999999997,49.324,36.479,97.668,0.99481,0.50265,0.48961,1,0.5
2.24999999999997,49.308,36.479,97.614,0.99469,0.50271,0.48937,1,0.5
2.25499999999997,49.292,36.479,97.561,0.99457,0.50277,0.48914,1,0.5
2.25999999999997,49.276,36.479,97.509,0.99445,0.50283,0.4889,1,0.5
2.26499999999997,49.26,36.479,97.456,0.99433,0.50289,0.48867,1,0.5
2.26999999999997,49.244,36.479,97.404,0.99422,0.50296,0.48843,1,0.5
2.27499999999997,49.228,36.479,97.351,0.9941,0.50302,0.4882,1,0.5
2.27999999999997,49.212,36.479,97.299,0.99398,0.50308,0.48797,1,0.5
2.28499999999997,49.196,36.479,97.247,0.99387,0.50314,0.48773,1,0.5
2.28999999999997,49.18,36.479,97.195,0.99375,0.5032,0.4875,1,0.5
2.29499999999997,49.164,36.479,97.144,0.99364,0.50326,0.48727,1,0.5
2.29999999999997,49.147,70.276,97.092,0.99352,0.50332,0.48704,1,0.5
2.30499999999997,49.17,70.276,97.192,0.99374,0.50321,0.48749,1,0.5
2.30999999999997,49.192,70.276,97.292,0.99397,0.5031,0.48793,1,0.5
2.31499999999997,49.215,70.276,97.391,0.99419,0.50299,0.48838,1,0.5
2.31999999999997,49.237,70.276,97.49,0.99441,0.50288,0.48882,1,0.5
2.32499999999997,49.259,70.276,97.589,0.99463,0.50277,0.48926,1,0.5
2.32999999999997,49.282,70.276,97.687,0.99485,0.50267,0.4897,1,0.5
2.33499999999997,49.304,70.276,97.785,0.99507,0.50256,0.49014,1,0.5
2.33999999999997,49.327,70.276,97.883,0.99529,0.50245,0.49057,1,0.5
2.34499999999997,49.35,70.276,97.98,0.9955,0.50234,0.49101,1,0.5
2.34999999999997,49.372,70.276,98.077,0.99572,0.50223,0.49144,1,0.5
2.35499999999997,49.395,70.276,98.174,0.99594,0.50212,0.49187,1,0.5
2.35999999999997,49.417,70.276,98.27,0.99615,0.50202,0.4923,1,0.5
2.36499999999997,49.44,70.276,98.366,0.99636,0.50191,0.49273,1,0.5
2.36999999999997,49.463,70.276,98.462,0.99658,0.5018,0.49316,1,0.5
2.37499999999997,49.485,70.276,98.558,0.99679,0.5017,0.49358,1,0.5
2.37999999999997,49.508,70.276,98.653,0.997,0.50159,0.49401,1,0.5
2.38499999999997,49.531,70.276,98.748,0.99721,0.50148,0.49443,1,0.5
2.38999999999997,49.554,70.276,98.842,0.99742,0.50138,0.49485,1,0.5
2.39499999999997,49.577,70.276,98.937,0.99763,0.50127,0.49527,1,0.5
2.39999999999997,49.599,48.627,99.03,0.99784,0.50117,0.49569,1,0.5
2.40499999999997,49.598,48.627,99.027,0.99784,0.50117,0.49567,1,0.5
2.40999999999997,49.596,48.627,99.023,0.99783,0.50118,0.49565,1,0.5
2.41499999999997,49.595,48.627,99.02,0.99782,0.50118,0.49564,1,0.5
2.41999999999997,49.593,48.627,99.016,0.99781,0.50118,0.49562,1,0.5
2.42499999999997,49.591,48.627,99.012,0.9978,0.50119,0.49561,1,0.5
2.42999999999997,49.59,48.627,99.009,0.9978,0.50119,0.49559,1,0.5
2.43499999999997,49.588,48.627,99.005,0.99779,0.50119,0.49558,1,0.5
2.43999999999997,49.587,48.627,99.002,0.99778,0.5012,0.49556,1,0.5
2.44499999999997,49.585,48.627,98.998,0.99777,0.5012,0.49554,1,0.5
2.44999999999997,49.584,48.627,98.995,0.99776,0.5012,0.49553,1,0.5
2.45499999999997,49.582,48.627,98.991,0.99776,0.50121,0.49551,1,0.5
2.45999999999997,49.58,48.627,98.988,0.99775,0.50121,0.4955,1,0.5
2.46499999999997,49.579,48.627,98.984,0.99774,0.50122,0.49548,1,0.5
2.46999999999997,49.577,48.627,98.981,0.99773,0.50122,0.49547,1,0.5
2.47499999999997,49.576,48.627,98.977,0.99772,0.50122,0.49545,1,0.5
2.47999999999997,49.574,48.627,98.974,0.99772,0.50123,0.49543,1,0.5
2.48499999999997,49.572,48.627,98.97,0.99771,0.50123,0.49542,1,0.5
2.48999999999997,49.571,48.627,98.967,0.9977,0.50123,0.4954,1,0.5
2.49499999999997,49.569,48.627,98.963,0.99769,0.50124,0.49539,1,0.5
2.49999999999997,49.568,40.969,98.96,0.99769,0.50124,0.49537,1,0.5
2.50499999999997,49.557,40.969,98.922,0.9976,0.50128,0.4952,1,0.5
2.50999999999997,49.547,40.969,98.884,0.99752,0.50132,0.49504,1,0.5
2.51499999999997,49.537,40.969,98.847,0.99743,0.50137,0.49487,1,0.5
2.51999999999997,49.527,40.969,98.809,0.99735,0.50141,0.4947,1,0.5
2.52499999999997,49.516,40.969,98.772,0.99727,0.50145,0.49454,1,0.5
2.52999999999997,49.506,40.969,98.735,0.99719,0.50149,0.49437,1,0.5
2.53499999999997,49.496,40.969,98.698,0.9971,0.50153,0.49421,1,0.5
2.53999999999997,49.485,40.969,98.661,0.99702,0.50157,0.49404,1,0.5
2.54499999999997,49.475,40.969,98.624,0.99694,0.50161,0.49388,1,0.5
2.54999999999997,49.465,40.969,98.587,0.99686,0.50166,0.49371,1,0.5
2.55499999999997,49.454,40.969,98.551,0.99677,0.5017,0.49355,1,0.5
2.55999999999997,49.444,40.969,98.514,0.99669,0.50174,0.49339,1,0.5
2.56499999999997,49.433,40.969,98.478,0.99661,0.50178,0.49323,1,0.5
2.56999999999997,49.423,40.969,98.442,0.99653,0.50182,0.49306,1,0.5
2.57499999999997,49.413,40.969,98.405,0.99645,0.50186,0.4929,1,0.5
2.57999999999997,49.402,40.969,98.369,0.99637,0.5019,0.49274,1,0.5
2.58499999999997,49.392,40.969,98.334,0.99629,0.50194,0.49258,1,0.5
2.58999999999997,49.381,40.969,98.298,0.99621,0.50198,0.49242,1,0.5
2.59499999999997,49.371,40.969,98.262,0.99613,0.50202,0.49226,1,0.5
2.59999999999997,49.36,64.826,98.227,0.99605,0.50206,0.49211,1,0.5
2.60499999999997,49.377,64.826,98.298,0.99621,0.50198,0.49242,1,0.5
2.60999999999997,49.393,64.826,98.37,0.99637,0.5019,0.49274,1,0.5
2.61499999999997,49.41,64.826,98.441,0.99653,0.50182,0.49306,1,0.5
2.61999999999997,49.427,64.826,98.512,0.99669,0.50174,0.49338,1,0.5
2.62499999999997,49.443,64.826,98.582,0.99685,0.50167,0.49369,1,0.5
2.62999999999997,49.46,64.826,98.653,0.997,0.50159,0.494,1,0.5
2.63499999999997,49.477,64.826,98.723,0.99716,0.50151,0.49432,1,0.5
2.63999999999997,49.493,64.826,98.793,0.99731,0.50143,0.49463,1,0.5
2.64499999999997,49.51,64.826,98.862,0.99747,0.50135,0.49494,1,0.5
2.64999999999997,49.527,64.826,98.932,0.99762,0.50127,0.49525,1,0.5
2.65499999999997,49.544,64.826,99.001,0.99778,0.50119,0.49556,1,0.5
2.65999999999997,49.561,64.826,99.07,0.99793,0.50112,0.49586,1,0.5
2.66499999999997,49.577,64.826,99.139,0.99809,0.50104,0.49617,1,0.5
2.66999999999997,49.594,64.826,99.208,0.99824,0.50096,0.49648,1,0.5
2.67499999999997,49.611,64.826,99.276,0.99839,0.50088,0.49678,1,0.5
2.67999999999996,49.628,64.826,99.344,0.99854,0.50081,0.49708,1,0.5
2.68499999999996,49.645,64.826,99.412,0.99869,0.50073,0.49739,1,0.5
2.68999999999996,49.662,64.826,99.48,0.99884,0.50065,0.49769,1,0.5
2.69499999999996,49.679,64.826,99.547,0.99899,0.50058,0.49799,1,0.5
2.69999999999996,49.696,46.9,99.614,0.99914,0.5005,0.49829,1,0.5
2.70499999999996,49.693,46.9,99.601,0.99911,0.50051,0.49823,1,0.5
2.70999999999996,49.689,46.9,99.587,0.99908,0.50053,0.49817,1,0.5
2.71499999999996,49.686,46.9,99.574,0.99905,0.50054,0.49811,1,0.5
2.71999999999996,49.683,46.9,99.56,0.99902,0.50055,0.49805,1,0.5
2.72499999999996,49.68,46.9,99.547,0.99899,0.50057,0.49799,1,0.5
2.72999999999996,49.676,46.9,99.534,0.99896,0.50058,0.49793,1,0.5
2.73499999999996,49.673,46.9,99.52,0.99893,0.50059,0.49787,1,0.5
2.73999999999996,49.67,46.9,99.507,0.9989,0.50061,0.49781,1,0.5
2.74499999999996,49.666,46.9,99.494,0.99887,0.50062,0.49775,1,0.5
2.74999999999996,49.663,46.9,99.481,0.99885,0.50063,0.49769,1,0.5
2.75499999999996,49.66,46.9,99.468,0.99882,0.50065,0.49763,1,0.5
2.75999999999996,49.657,46.9,99.455,0.99879,0.50066,0.49757,1,0.5
2.76499999999996,49.653,46.9,99.442,0.99876,0.50067,0.49752,1,0.5
2.76999999999996,49.65,46.9,99.429,0.99873,0.50069,0.49746,1,0.5
2.77499999999996,49.647,46.9,99.416,0.9987,0.5007,0.4974,1,0.5
2.77999999999996,49.644,46.9,99.403,0.99867,0.50071,0.49734,1,0.5
2.78499999999996,49.64,46.9,99.39,0.99864,0.50072,0.49729,1,0.5
2.78999999999996,49.637,46.9,99.377,0.99861,0.50074,0.49723,1,0.5
2.79499999999996,49.634,46.9,99.364,0.99859,0.50075,0.49717,1,0.5
2.79999999999996,49.63,55.85,99.352,0.99856,0.50076,0.49712,1,0.5
2.80499999999996,49.637,55.85,99.379,0.99862,0.50073,0.49724,1,0.5
2.80999999999996,49.644,55.85,99.407,0.99868,0.5007,0.49736,1,0.5
2.81499999999996,49.651,55.85,99.434,0.99874,0.50067,0.49748,1,0.5
2.81999999999996,49.657,55.85,99.461,0.9988,0.50064,0.4976,1,0.5
2.82499999999996,49.664,55.85,99.488,0.99886,0.5006,0.49773,1,0.5
2.82999999999996,49.671,55.85,99.515,0.99892,0.50057,0.49785,1,0.5
2.83499999999996,49.678,55.85,99.543,0.99898,0.50054,0.49797,1,0.5
2.83999999999996,49.685,55.85,99.569,0.99904,0.50051,0.49809,1,0.5
2.84499999999996,49.692,55.85,99.596,0.9991,0.50048,0.4982,1,0.5
2.84999999999996,49.699,55.85,99.623,0.99916,0.50045,0.49832,1,0.5
2.85499999999996,49.705,55.85,99.65,0.99922,0.50042,0.49844,1,0.5
2.85999999999996,49.712,55.85,99.676,0.99928,0.50038,0.49856,1,0.5
2.86499999999996,49.719,55.85,99.703,0.99934,0.50035,0.49868,1,0.5
2.86999999999996,49.726,55.85,99.729,0.9994,0.50032,0.4988,1,0.5
2.87499999999996,49.733,55.85,99.755,0.99946,0.50029,0.49891,1,0.5
2.87999999999996,49.74,55.85,99.782,0.99951,0.50026,0.49903,1,0.5
2.88499999999996,49.747,55.85,99.808,0.99957,0.50023,0.49915,1,0.5
2.88999999999996,49.754,55.85,99.834,0.99963,0.5002,0.49926,1,0.5
2.89499999999996,49.761,55.85,99.86,0.99969,0.50017,0.49938,1,0.5
2.89999999999996,49.768,34.397,99.886,0.99975,0.50014,0.49949,1,0.5
2.90499999999996,49.751,34.397,99.815,0.99959,0.50021,0.49918,1,0.5
2.90999999999996,49.733,34.397,99.744,0.99943,0.50029,0.49886,1,0.5
2.91499999999996,49.716,34.397,99.674,0.99928,0.50037,0.49855,1,0.5
2.91999999999996,49.699,34.397,99.604,0.99912,0.50044,0.49824,1,0.5
2.92499999999996,49.681,34.397,99.534,0.99896,0.50052,0.49793,1,0.5
2.92999999999996,49.664,34.397,99.465,0.99881,0.5006,0.49762,1,0.5
2.93499999999996,49.647,34.397,99.396,0.99866,0.50067,0.49731,1,0.5
2.93999999999996,49.629,34.397,99.327,0.9985,0.50075,0.49701,1,0.5
2.94499999999996,49.612,34.397,99.258,0.99835,0.50082,0.4967,1,0.5
2.94999999999996,49.594,34.397,99.189,0.9982,0.5009,0.49639,1,0.5
2.95499999999996,49.577,34.397,99.121,0.99805,0.50097,0.49609,1,0.5
2.95999999999996,49.559,34.397,99.053,0.99789,0.50105,0.49579,1,0.5
2.96499999999996,49.542,34.397,98.985,0.99774,0.50113,0.49549,1,0.5
2.96999999999996,49.524,34.397,98.918,0.99759,0.5012,0.49518,1,0.5
2.97499999999996,49.507,34.397,98.85,0.99744,0.50127,0.49488,1,0.5
2.97999999999996,49.489,34.397,98.783,0.99729,0.50135,0.49459,1,0.5
2.98499999999996,49.471,34.397,98.716,0.99714,0.50142,0.49429,1,0.5
2.98999999999996,49.454,34.397,98.65,0.997,0.5015,0.49399,1,0.5
2.99499999999996,49.436,34.397,98.583,0.99685,0.50157,0.4937,1,0.5
2.99999999999996,49.418,33.472,98.517,0.9967,0.50165,0.4934,1,0.5
3.00499999999996,49.399,33.472,98.447,0.99654,0.50173,0.49309,1,0.5
3.00999999999996,49.381,33.472,98.377,0.99639,0.5018,0.49278,1,0.5
3.01499999999996,49.362,33.472,98.307,0.99623,0.50188,0.49247,1,0.5
3.01999999999996,49.343,33.472,98.238,0.99608,0.50196,0.49216,1,0.5
3.02499999999996,49.324,33.472,98.169,0.99592,0.50204,0.49185,1,0.5
3.02999999999996,49.305,33.472,98.1,0.99577,0.50212,0.49154,1,0.5
3.03499999999996,49.286,33.472,98.031,0.99562,0.50219,0.49123,1,0.5
3.03999999999996,49.267,33.472,97.963,0.99546,0.50227,0.49093,1,0.5
3.04499999999996,49.248,33.472,97.894,0.99531,0.50235,0.49062,1,0.5
3.04999999999996,49.229,33.472,97.826,0.99516,0.50243,0.49032,1,0.5
3.05499999999996,49.21,33.472,97.759,0.99501,0.5025,0.49002,1,0.5
3.05999999999996,49.191,33.472,97.691,0.99486,0.50258,0.48972,1,0.5
3.06499999999996,49.172,33.472,97.624,0.99471,0.50266,0.48942,1,0.5
3.06999999999996,49.153,33.472,97.557,0.99456,0.50273,0.48912,1,0.5
3.07499999999996,49.133,33.472,97.49,0.99441,0.50281,0.48882,1,0.5
3.07999999999996,49.114,33.472,97.423,0.99426,0.50289,0.48852,1,0.5
3.08499999999996,49.095,33.472,97.357,0.99411,0.50296,0.48822,1,0.5
3.08999999999996,49.076,33.472,97.29,0.99396,0.50304,0.48793,1,0.5
3.09499999999996,49.057,33.472,97.224,0.99382,0.50312,0.48763,1,0.5
3.09999999999996,49.037,43.018,97.159,0.99367,0.50319,0.48734,1,0.5
3.10499999999996,49.029,43.018,97.136,0.99362,0.50322,0.48724,1,0.5
3.10999999999996,49.02,43.018,97.113,0.99357,0.50325,0.48713,1,0.5
3.11499999999996,49.012,43.018,97.09,0.99352,0.50327,0.48703,1,0.5
3.11999999999996,49.004,43.018,97.068,0.99347,0.5033,0.48693,1,0.5
3.12499999999996,48.995,43.018,97.045,0.99342,0.50333,0.48683,1,0.5
3.12999999999996,48.987,43.018,97.023,0.99337,0.50335,0.48673,1,0.5
3.13499999999996,48.978,43.018,97,0.99332,0.50338,0.48663,1,0.5
3.13999999999996,48.97,43.018,96.978,0.99326,0.50341,0.48653,1,0.5
3.14499999999996,48.961,43.018,96.955,0.99322,0.50344,0.48643,1,0.5
3.14999999999995,48.953,43.018,96.933,0.99317,0.50346,0.48633,1,0.5
3.15499999999995,48.944,43.018,96.911,0.99312,0.50349,0.48623,1,0.5
3.15999999999995,48.936,43.018,96.889,0.99307,0.50352,0.48613,1,0.5
3.16499999999995,48.927,43.018,96.867,0.99302,0.50354,0.48603,1,0.5
3.16999999999995,48.919,43.018,96.845,0.99297,0.50357,0.48594,1,0.5
3.17499999999995,48.91,43.018,96.823,0.99292,0.50359,0.48584,1,0.5
3.17999999999995,48.902,43.018,96.801,0.99287,0.50362,0.48574,1,0.5
3.18499999999995,48.894,43.018,96.779,0.99282,0.50365,0.48564,1,0.5
3.18999999999995,48.885,43.018,96.757,0.99277,0.50367,0.48554,1,0.5
3.19499999999995,48.877,43.018,96.736,0.99272,0.5037,0.48545,1,0.5
3.19999999999995,48.868,51.13,96.714,0.99268,0.50373,0.48535,1,0.5
3.20499999999995,48.869,51.13,96.729,0.99271,0.50371,0.48542,1,0.5
3.20999999999995,48.87,51.13,96.743,0.99274,0.5037,0.48548,1,0.5
3.21499999999995,48.87,51.13,96.758,0.99277,0.50368,0.48555,1,0.5
3.21999999999995,48.871,51.13,96.772,0.99281,0.50367,0.48561,1,0.5
3.22499999999995,48.872,51.13,96.787,0.99284,0.50365,0.48568,1,0.5
3.22999999999995,48.873,51.13,96.801,0.99287,0.50364,0.48574,1,0.5
3.23499999999995,48.874,51.13,96.815,0.9929,0.50362,0.4858,1,0.5
3.23999999999995,48.874,51.13,96.83,0.99293,0.50361,0.48587,1,0.5
3.24499999999995,48.875,51.13,96.844,0.99297,0.50359,0.48593,1,0.5
3.24999999999995,48.876,51.13,96.858,0.993,0.50358,0.48599,1,0.5
3.25499999999995,48.877,51.13,96.872,0.99303,0.50356,0.48606,1,0.5
3.25999999999995,48.878,51.13,96.886,0.99306,0.50355,0.48612,1,0.5
3.26499999999995,48.879,51.13,96.9,0.99309,0.50353,0.48618,1,0.5
3.26999999999995,48.88,51.13,96.914,0.99312,0.50352,0.48624,1,0.5
3.27499999999995,48.881,51.13,96.928,0.99315,0.5035,0.48631,1,0.5
3.27999999999995,48.882,51.13,96.942,0.99318,0.50349,0.48637,1,0.5
3.28499999999995,48.883,51.13,96.955,0.99321,0.50347,0.48643,1,0.5
3.28999999999995,48.883,51.13,96.969,0.99325,0.50346,0.48649,1,0.5
3.29499999999995,48.884,51.13,96.983,0.99328,0.50344,0.48655,1,0.5
3.29999999999995,48.885,29.666,96.996,0.99331,0.50343,0.48661,1,0.5
3.30499999999995,48.862,29.666,96.914,0.99312,0.50352,0.48624,1,0.5
3.30999999999995,48.838,29.666,96.831,0.99294,0.50361,0.48588,1,0.5
3.31499999999995,48.815,29.666,96.749,0.99275,0.50371,0.48551,1,0.5
3.31999999999995,48.791,29.666,96.668,0.99257,0.5038,0.48514,1,0.5
3.32499999999995,48.767,29.666,96.586,0.99239,0.5039,0.48478,1,0.5
3.32999999999995,48.744,29.666,96.505,0.99221,0.50399,0.48442,1,0.5
3.33499999999995,48.72,29.666,96.424,0.99203,0.50408,0.48405,1,0.5
3.33999999999995,48.696,29.666,96.344,0.99185,0.50417,0.48369,1,0.5
3.34499999999995,48.673,29.666,96.263,0.99167,0.50427,0.48333,1,0.5
3.34999999999995,48.649,29.666,96.183,0.99149,0.50436,0.48298,1,0.5
3.35499999999995,48.625,29.666,96.103,0.99131,0.50445,0.48262,1,0.5
3.35999999999995,48.601,29.666,96.024,0.99113,0.50454,0.48226,1,0.5
3.36499999999995,48.577,29.666,95.944,0.99095,0.50464,0.48191,1,0.5
3.36999999999995,48.553,29.666,95.865,0.99078,0.50473,0.48155,1,0.5
3.37499999999995,48.529,29.666,95.787,0.9906,0.50482,0.4812,1,0.5
3.37999999999995,48.505,29.666,95.708,0.99042,0.50491,0.48085,1,0.5
3.38499999999995,48.481,29.666,95.63,0.99025,0.505,0.4805,1,0.5
3.38999999999995,48.457,29.666,95.552,0.99007,0.50509,0.48015,1,0.5
3.39499999999995,48.433,29.666,95.474,0.9899,0.50518,0.4798,1,0.5
3.39999999999995,48.409,33.877,95.397,0.98973,0.50527,0.47945,1,0.5
3.40499999999995,48.39,33.877,95.338,0.98959,0.50534,0.47919,1,0.5
3.40999999999995,48.371,33.877,95.28,0.98946,0.50541,0.47893,1,0.5
3.41499999999995,48.351,33.877,95.222,0.98933,0.50548,0.47867,1,0.5
3.41999999999995,48.332,33.877,95.164,0.9892,0.50555,0.47841,1,0.5
3.42499999999995,48.313,33.877,95.106,0.98907,0.50562,0.47815,1,0.5
3.42999999999995,48.293,33.877,95.048,0.98895,0.50569,0.47789,1,0.5
3.43499999999995,48.274,33.877,94.991,0.98882,0.50575,0.47763,1,0.5
3.43999999999995,48.254,33.877,94.934,0.98869,0.50582,0.47738,1,0.5
3.44499999999995,48.235,33.877,94.877,0.98856,0.50589,0.47712,1,0.5
3.44999999999995,48.216,33.877,94.82,0.98843,0.50596,0.47686,1,0.5
3.45499999999995,48.196,33.877,94.763,0.9883,0.50603,0.47661,1,0.5
3.45999999999995,48.177,33.877,94.706,0.98818,0.50609,0.47636,1,0.5
3.46499999999995,48.157,33.877,94.65,0.98805,0.50616,0.4761,1,0.5
3.46999999999995,48.138,33.877,94.594,0.98793,0.50623,0.47585,1,0.5
3.47499999999995,48.118,33.877,94.538,0.9878,0.50629,0.4756,1,0.5
3.47999999999995,48.099,33.877,94.482,0.98767,0.50636,0.47535,1,0.5
3.48499999999995,48.079,33.877,94.426,0.98755,0.50643,0.4751,1,0.5
3.48999999999995,48.06,33.877,94.371,0.98742,0.5065,0.47485,1,0.5
3.49499999999995,48.04,33.877,94.315,0.9873,0.50656,0.4746,1,0.5
3.49999999999995,48.021,61.366,94.26,0.98718,0.50663,0.47435,1,0.5
3.50499999999995,48.033,61.366,94.328,0.98733,0.50655,0.47465,1,0.5
3.50999999999995,48.045,61.366,94.395,0.98748,0.50648,0.47496,1,0.5
3.51499999999995,48.057,61.366,94.461,0.98763,0.5064,0.47526,1,0.5
3.51999999999995,48.069,61.366,94.528,0.98778,0.50633,0.47556,1,0.5
3.52499999999995,48.082,61.366,94.595,0.98793,0.50625,0.47585,1,0.5
3.52999999999995,48.094,61.366,94.661,0.98808,0.50618,0.47615,1,0.5
